Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,0,6,7,3,6.333333333333333,0,3,0.4286,6,10,5,6.5625,0,1,0.5,4,6.4479,Dropout
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,3,3,2,8.0,0,1,0.6667,3,3,1,8.0,0,2,0.3333,3,8.0,Dropout
0,1,8,8,7,6.021428571428572,0,1,0.875,8,8,7,6.021428571428572,0,1,0.875,2,6.0214,Graduate
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,12,2,5.833333333333333,0,4,0.1667,6,20,2,5.25,6,4,0.1,8,5.5417,Dropout
1,1,12,13,12,6.423076923076924,0,0,0.9231,11,13,11,6.318181818181818,0,0,0.8462,0,6.3706,Graduate
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,7,7,6,6.85,0,1,0.8571,7,7,6,6.85,0,1,0.8571,2,6.85,Graduate
0,1,6,10,5,6.3,0,1,0.5,6,6,5,6.6,0,1,0.8333,2,6.45,Graduate
0,1,7,8,7,6.653125,0,0,0.875,8,8,8,7.2725,0,0,1.0,0,6.9628,Graduate
1,0,7,18,3,5.625,0,4,0.1667,7,7,0,0.0,0,7,0.0,11,2.8125,Dropout
0,1,5,9,0,0.0,0,5,0.0,5,8,2,7.25,2,3,0.25,8,3.625,Dropout
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,14,5,6.0,0,1,0.3571,6,12,5,6.071428571428571,0,1,0.4167,2,6.0357,Enrolled
0,1,6,7,6,6.416666666666667,0,0,0.8571,6,7,6,6.285714285714286,0,0,0.8571,0,6.3512,Graduate
1,0,6,7,5,6.0,0,1,0.7143,6,9,4,6.25,0,2,0.4444,3,6.125,Dropout
0,1,7,10,7,6.9025,0,0,0.7,8,8,8,7.13625,0,0,1.0,0,7.0194,Graduate
0,1,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,7,7,7,6.857142857142857,0,0,1.0,8,11,8,7.431818181818182,0,0,0.7273,0,7.1445,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,2,2,2,6.25,0,0,1.0,7,0,0,0.0,0,7,0.0,7,3.125,Dropout
0,1,6,9,5,6.3,0,1,0.5556,10,16,8,5.5,1,2,0.5,3,5.9,Enrolled
0,1,5,9,4,6.875,0,1,0.4444,5,13,4,7.166666666666667,2,1,0.3077,2,7.0208,Graduate
1,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
1,1,5,11,2,5.75,0,3,0.1818,5,10,0,0.0,0,5,0.0,8,2.875,Dropout
0,1,5,5,5,5.6,0,0,1.0,5,11,4,5.875,0,1,0.3636,1,5.7375,Enrolled
1,1,7,16,3,6.0,0,4,0.1875,8,10,3,5.166666666666667,0,5,0.3,9,5.5833,Enrolled
1,1,6,9,6,6.0,0,0,0.6667,6,12,3,6.0,0,3,0.25,3,6.0,Dropout
0,1,6,8,6,6.8125,0,0,0.75,6,7,6,6.083333333333333,0,0,0.8571,0,6.4479,Graduate
0,1,5,6,5,7.4,1,0,0.8333,5,6,5,7.0,0,0,0.8333,0,7.2,Graduate
0,1,6,8,5,6.5,0,1,0.625,6,8,5,7.0,0,1,0.625,2,6.75,Graduate
0,1,5,8,4,6.0,0,1,0.5,5,8,4,5.7,2,1,0.5,2,5.85,Graduate
0,1,6,6,6,7.083333333333333,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.9167,Graduate
0,1,6,6,6,6.833333333333333,0,0,1.0,6,6,6,7.333333333333333,0,0,1.0,0,7.0833,Graduate
0,1,11,11,11,6.227272727272728,0,0,1.0,11,17,8,6.375,0,3,0.4706,3,6.3011,Graduate
1,1,10,12,5,6.083333333333333,4,5,0.4167,8,8,0,0.0,2,8,0.0,13,3.0417,Dropout
0,1,5,8,5,5.4,0,0,0.625,5,9,4,5.625,2,1,0.4444,1,5.5125,Graduate
0,1,6,8,6,6.166666666666667,0,0,0.75,6,6,6,6.833333333333333,0,0,1.0,0,6.5,Graduate
0,1,8,8,8,6.558125,0,0,1.0,8,8,8,6.558125,0,0,1.0,0,6.5581,Graduate
0,1,7,9,6,6.214285714285714,0,1,0.6667,8,8,8,7.0,0,0,1.0,1,6.6071,Graduate
0,1,5,8,3,5.333333333333333,1,2,0.375,5,5,1,7.0,0,4,0.2,6,6.1667,Dropout
0,1,5,6,5,5.8,0,0,0.8333,5,6,4,5.75,0,1,0.6667,1,5.775,Graduate
0,1,6,8,6,7.0,0,0,0.75,6,9,5,7.0,0,1,0.5556,1,7.0,Graduate
1,0,6,6,2,8.0,0,4,0.3333,7,7,2,8.0,0,5,0.2857,9,8.0,Dropout
0,1,6,12,0,0.0,0,6,0.0,6,12,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,10,4,5.625,0,2,0.4,6,11,5,6.1,0,1,0.4545,3,5.8625,Enrolled
0,1,5,5,5,6.5,0,0,1.0,5,6,5,6.666666666666667,0,0,0.8333,0,6.5833,Graduate
0,1,5,7,0,0.0,0,5,0.0,5,7,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,7,6,7.357142857142857,0,0,0.8571,6,6,6,6.25,0,0,1.0,0,6.8036,Graduate
0,1,6,7,6,7.083333333333333,0,0,0.8571,6,10,4,7.0,0,2,0.4,2,7.0417,Graduate
0,1,5,10,3,5.833333333333333,0,2,0.3,5,8,4,5.625,0,1,0.5,3,5.7292,Dropout
0,1,6,7,6,6.785714285714286,0,0,0.8571,6,6,6,7.166666666666667,0,0,1.0,0,6.9762,Graduate
0,1,7,7,7,6.847142857142857,0,0,1.0,8,9,8,7.177777777777777,0,0,0.8889,0,7.0125,Graduate
1,1,7,7,7,6.657142857142858,0,0,1.0,8,8,8,6.2875,0,0,1.0,0,6.4723,Graduate
0,1,6,17,3,5.666666666666667,3,3,0.1765,6,14,3,6.166666666666667,0,3,0.2143,6,5.9167,Enrolled
0,0,6,9,5,6.5,0,1,0.5556,6,7,6,6.75,0,0,0.8571,1,6.625,Graduate
0,1,7,7,7,6.892857142857143,0,0,1.0,8,8,8,7.05,0,0,1.0,0,6.9714,Graduate
0,1,6,6,6,6.25,0,0,1.0,6,8,6,5.75,0,0,0.75,0,6.0,Enrolled
0,1,6,11,5,5.5,0,1,0.4545,6,9,5,6.3,0,1,0.5556,2,5.9,Graduate
1,0,6,14,3,6.166666666666667,0,3,0.2143,6,16,0,0.0,0,6,0.0,9,3.0833,Dropout
1,1,6,11,5,6.8125,0,1,0.4545,6,9,4,5.875,0,2,0.4444,3,6.3438,Dropout
0,1,8,8,7,7.365714285714286,0,1,0.875,8,8,7,7.365714285714286,0,1,0.875,2,7.3657,Graduate
0,1,6,11,4,6.125,0,2,0.3636,6,11,3,5.5,0,3,0.2727,5,5.8125,Enrolled
0,1,6,7,6,6.142857142857143,0,0,0.8571,6,7,6,6.0,0,0,0.8571,0,6.0714,Graduate
1,1,6,9,5,5.7,0,1,0.5556,6,9,3,5.0,0,3,0.3333,4,5.35,Enrolled
0,1,5,5,5,6.9,0,0,1.0,5,7,5,7.071428571428571,0,0,0.7143,0,6.9857,Graduate
0,1,5,7,5,5.4,0,0,0.7143,5,9,3,6.0,0,2,0.3333,2,5.7,Enrolled
0,1,7,10,6,6.5,0,1,0.6,7,7,7,6.642857142857143,0,0,1.0,1,6.5714,Graduate
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,8,9,8,6.44375,1,0,0.8889,8,9,8,6.44375,1,0,0.8889,0,6.4437,Graduate
0,1,6,6,6,5.833333333333333,0,0,1.0,6,6,6,6.083333333333333,0,0,1.0,0,5.9583,Enrolled
0,1,7,8,6,5.916666666666667,0,1,0.75,7,8,6,5.916666666666667,0,1,0.75,2,5.9167,Enrolled
0,1,8,8,7,7.467857142857142,0,1,0.875,8,8,7,7.467857142857142,0,1,0.875,2,7.4679,Graduate
0,1,5,9,3,5.333333333333333,0,2,0.3333,5,13,2,6.25,0,3,0.1538,5,5.7917,Enrolled
0,1,5,6,5,6.0,0,0,0.8333,5,8,3,5.666666666666667,0,2,0.375,2,5.8333,Enrolled
0,1,7,7,6,6.508333333333333,0,1,0.8571,7,7,6,6.508333333333333,0,1,0.8571,2,6.5083,Enrolled
0,1,14,14,14,7.0,0,0,1.0,13,13,13,6.807692307692308,0,0,1.0,0,6.9038,Graduate
0,1,6,18,3,6.0,0,3,0.1667,6,17,3,5.833333333333333,0,3,0.1765,6,5.9167,Enrolled
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,7,6,6.428571428571429,0,0,0.8571,6,6,6,6.583333333333333,0,0,1.0,0,6.506,Graduate
0,1,6,9,4,6.5,0,2,0.4444,6,13,4,5.625,0,2,0.3077,4,6.0625,Graduate
0,1,6,8,6,6.333333333333333,0,0,0.75,6,10,5,6.0,0,1,0.5,1,6.1667,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,12,5,6.3,0,1,0.4167,6,11,6,5.857142857142857,0,0,0.5455,1,6.0786,Graduate
0,1,5,7,5,6.0,0,0,0.7143,5,7,4,6.25,0,1,0.5714,1,6.125,Graduate
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,6.333333333333333,0,0,1.0,0,6.625,Graduate
0,1,6,6,6,5.75,0,0,1.0,6,7,6,6.642857142857143,0,0,0.8571,0,6.1964,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,6,6,7.0,0,0,1.0,6,8,6,6.8125,0,0,0.75,0,6.9062,Graduate
1,1,8,9,8,7.20125,1,0,0.8889,8,9,8,7.20125,1,0,0.8889,0,7.2012,Graduate
0,0,6,12,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
1,1,5,10,2,5.75,0,3,0.2,5,8,3,5.0,0,2,0.375,5,5.375,Enrolled
0,1,6,8,4,7.2,0,2,0.5,6,6,5,6.5,0,1,0.8333,3,6.85,Graduate
0,1,6,6,6,6.333333333333333,0,0,1.0,6,7,6,6.416666666666667,0,0,0.8571,0,6.375,Graduate
1,1,5,13,2,6.25,2,3,0.1538,5,8,3,6.166666666666667,0,2,0.375,5,6.2083,Dropout
0,1,6,8,6,6.857142857142857,0,0,0.75,6,7,5,6.666666666666667,0,1,0.7143,1,6.7619,Dropout
0,1,12,18,8,6.125,0,4,0.4444,12,27,8,6.1,0,4,0.2963,8,6.1125,Enrolled
1,0,13,13,13,5.961538461538462,0,0,1.0,12,12,12,6.25,0,0,1.0,0,6.1058,Dropout
0,1,6,9,5,5.7,0,1,0.5556,6,8,5,5.4,0,1,0.625,2,5.55,Graduate
0,1,6,9,4,6.5,0,2,0.4444,6,9,4,6.125,0,2,0.4444,4,6.3125,Dropout
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,6.416666666666667,0,0,1.0,0,6.6667,Graduate
0,1,5,7,5,6.7,0,0,0.7143,5,7,4,6.625,0,1,0.5714,1,6.6625,Dropout
0,1,6,6,6,6.333333333333333,0,0,1.0,6,7,5,6.8,0,1,0.7143,1,6.5667,Enrolled
0,1,6,12,4,6.4,0,2,0.3333,6,17,0,0.0,0,6,0.0,8,3.2,Dropout
0,1,6,11,6,6.666666666666667,0,0,0.5455,6,10,6,6.5,0,0,0.6,0,6.5833,Enrolled
0,1,7,13,5,6.37,0,2,0.3846,8,12,6,5.489285714285714,0,2,0.5,4,5.9296,Dropout
0,1,6,8,5,6.75,0,1,0.625,6,6,6,7.25,0,0,1.0,1,7.0,Graduate
0,1,5,8,5,7.0,0,0,0.625,5,6,5,6.6,0,0,0.8333,0,6.8,Graduate
0,1,5,7,4,5.25,0,1,0.5714,5,7,5,5.8,0,0,0.7143,1,5.525,Graduate
0,1,5,5,5,5.7,0,0,1.0,5,7,5,5.8,0,0,0.7143,0,5.75,Graduate
0,1,8,8,8,6.880625,0,0,1.0,8,8,8,6.880625,0,0,1.0,0,6.8806,Graduate
0,1,7,9,6,6.485833333333335,0,1,0.6667,8,9,7,6.160714285714286,0,1,0.7778,2,6.3233,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,6,6,7.25,0,0,1.0,6,6,6,7.333333333333333,0,0,1.0,0,7.2917,Graduate
0,1,5,8,5,5.5,0,0,0.625,5,6,5,5.9,1,0,0.8333,0,5.7,Graduate
1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,1,5,7,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Enrolled
0,1,7,11,7,6.3125,0,0,0.6364,8,11,8,6.25625,0,0,0.7273,0,6.2844,Graduate
0,1,6,7,6,6.428571428571429,0,0,0.8571,6,10,4,6.5,0,2,0.4,2,6.4643,Graduate
0,1,5,12,3,5.833333333333333,0,2,0.25,5,10,3,5.833333333333333,0,2,0.3,4,5.8333,Enrolled
0,1,8,10,6,6.533333333333334,0,2,0.6,8,10,6,6.533333333333334,0,2,0.6,4,6.5333,Dropout
0,1,6,11,4,6.375,0,2,0.3636,6,19,1,5.5,0,5,0.0526,7,5.9375,Enrolled
0,1,7,8,5,6.1,0,2,0.625,9,10,7,6.071428571428571,1,2,0.7,4,6.0857,Dropout
1,1,5,12,1,5.0,0,4,0.0833,5,11,1,5.5,0,4,0.0909,8,5.25,Enrolled
0,1,5,8,3,6.166666666666667,0,2,0.375,5,7,4,6.0,0,1,0.5714,3,6.0833,Graduate
0,1,5,8,2,5.25,0,3,0.25,5,11,3,6.666666666666667,0,2,0.2727,5,5.9583,Enrolled
0,1,6,6,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
1,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
1,0,5,15,2,6.625,0,3,0.1333,5,12,3,6.3,3,2,0.25,5,6.4625,Dropout
0,1,6,11,4,6.125,0,2,0.3636,6,10,4,5.5,0,2,0.4,4,5.8125,Dropout
0,1,5,10,4,5.4,0,1,0.4,5,10,4,5.875,0,1,0.4,2,5.6375,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,8,6,6.714285714285714,1,0,0.75,6,12,4,5.75,0,2,0.3333,2,6.2321,Enrolled
0,0,6,10,6,6.333333333333333,0,0,0.6,6,6,2,5.75,0,4,0.3333,4,6.0417,Dropout
0,1,6,12,3,6.333333333333333,0,3,0.25,6,14,0,0.0,1,6,0.0,9,3.1667,Dropout
0,1,5,10,2,7.0,0,3,0.2,5,7,3,5.5,1,2,0.4286,5,6.25,Enrolled
0,1,10,15,9,5.777777777777778,0,1,0.6,11,17,10,5.95,0,1,0.5882,2,5.8639,Enrolled
0,1,12,12,12,6.666666666666667,0,0,1.0,11,15,10,6.409090909090909,0,1,0.6667,1,6.5379,Enrolled
0,1,6,8,6,7.071428571428571,0,0,0.75,6,7,6,6.5,0,0,0.8571,0,6.7857,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,11,3,5.833333333333333,0,3,0.2727,6,11,3,5.333333333333333,0,3,0.2727,6,5.5833,Dropout
0,1,6,8,6,7.071428571428571,0,0,0.75,6,6,6,6.75,0,0,1.0,0,6.9107,Graduate
0,1,6,12,6,5.833333333333333,0,0,0.5,6,14,3,6.0,0,3,0.2143,3,5.9167,Graduate
0,1,6,6,6,6.166666666666667,0,0,1.0,6,8,6,5.666666666666667,0,0,0.75,0,5.9167,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
1,0,6,13,3,6.375,0,3,0.2308,6,8,3,5.666666666666667,0,3,0.375,6,6.0208,Dropout
0,1,6,13,6,6.576923076923076,0,0,0.4615,6,12,3,5.5,0,3,0.25,3,6.0385,Graduate
0,1,6,10,5,6.333333333333333,0,1,0.5,6,19,4,5.875,0,2,0.2105,3,6.1042,Enrolled
0,1,7,14,5,5.97,0,2,0.3571,7,14,6,6.1,0,1,0.4286,3,6.035,Dropout
0,1,5,8,1,5.0,0,4,0.125,5,9,0,0.0,0,5,0.0,9,2.5,Dropout
0,1,8,8,7,6.657142857142858,0,1,0.875,8,8,7,6.657142857142858,0,1,0.875,2,6.6571,Graduate
0,1,6,7,6,6.285714285714286,0,0,0.8571,6,6,6,6.75,0,0,1.0,0,6.5179,Graduate
0,1,6,15,3,5.875,0,3,0.2,6,12,2,5.0,0,4,0.1667,7,5.4375,Dropout
0,1,6,6,6,6.416666666666667,0,0,1.0,6,8,5,5.7,0,1,0.625,1,6.0583,Enrolled
0,1,6,12,5,5.857142857142857,0,1,0.4167,6,11,6,5.5,0,0,0.5455,1,5.6786,Graduate
0,1,5,10,4,5.375,1,1,0.4,5,13,2,5.0,0,3,0.1538,4,5.1875,Dropout
0,1,6,9,6,6.583333333333333,0,0,0.6667,6,8,4,7.0,0,2,0.5,2,6.7917,Enrolled
0,1,5,9,5,6.8,1,0,0.5556,5,5,5,6.2,0,0,1.0,0,6.5,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,8,6,7.5,0,0,0.75,6,8,5,7.583333333333333,0,1,0.625,1,7.5417,Dropout
0,1,5,6,4,5.9,0,1,0.6667,5,7,2,5.75,0,3,0.2857,4,5.825,Enrolled
0,1,5,10,0,0.0,0,5,0.0,5,7,1,6.0,0,4,0.1429,9,3.0,Dropout
0,1,5,9,5,6.0,0,0,0.5556,5,5,5,5.1,0,0,1.0,0,5.55,Enrolled
0,1,7,9,7,6.214285714285714,0,0,0.7778,8,8,8,6.15,0,0,1.0,0,6.1821,Enrolled
0,1,7,7,7,6.25,0,0,1.0,8,8,8,6.56875,0,0,1.0,0,6.4094,Graduate
0,1,6,6,6,5.666666666666667,0,0,1.0,6,8,6,5.666666666666667,0,0,0.75,0,5.6667,Graduate
1,1,7,13,3,5.916666666666667,0,4,0.2308,7,14,2,5.0,0,5,0.1429,9,5.4583,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,14,21,12,5.916666666666667,0,2,0.5714,12,15,11,5.681818181818182,0,1,0.7333,3,5.7992,Graduate
0,1,5,7,5,5.7,0,0,0.7143,5,6,5,6.833333333333333,0,0,0.8333,0,6.2667,Dropout
0,1,5,16,0,0.0,0,5,0.0,5,12,2,5.25,0,3,0.1667,8,2.625,Enrolled
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,5,7,4,6.625,0,1,0.5714,5,8,5,7.785714285714286,0,0,0.625,1,7.2054,Graduate
1,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,5,7,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,0,5,5,0,0.0,0,5,0.0,5,10,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,7,12,4,6.5625,0,3,0.3333,7,8,6,6.166666666666667,0,1,0.75,4,6.3646,Enrolled
0,1,6,7,6,6.083333333333333,0,0,0.8571,6,9,3,6.0,0,3,0.3333,3,6.0417,Enrolled
0,1,5,10,5,6.642857142857143,0,0,0.5,5,8,5,6.5,0,0,0.625,0,6.5714,Graduate
0,1,8,12,7,6.357142857142857,0,1,0.5833,8,12,7,6.357142857142857,0,1,0.5833,2,6.3571,Enrolled
0,1,6,6,6,5.833333333333333,0,0,1.0,6,10,3,6.333333333333333,0,3,0.3,3,6.0833,Graduate
0,1,6,16,0,0.0,0,6,0.0,6,7,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,2,2,0,0.0,0,2,0.0,4,4,1,8.0,0,3,0.25,5,4.0,Enrolled
0,1,5,9,1,5.0,0,4,0.1111,5,10,1,5.0,0,4,0.1,8,5.0,Dropout
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,7.5,0,0,0.8571,0,7.3333,Graduate
0,0,6,9,4,6.625,0,2,0.4444,6,6,5,5.5,0,1,0.8333,3,6.0625,Dropout
0,1,5,11,0,0.0,2,5,0.0,5,11,3,5.833333333333333,1,2,0.2727,7,2.9167,Enrolled
1,0,6,14,1,5.0,0,5,0.0714,6,13,0,0.0,0,6,0.0,11,2.5,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,15,6,5.857142857142857,0,0,0.4,6,8,4,5.875,0,2,0.5,2,5.8661,Graduate
0,1,5,9,4,6.0,0,1,0.4444,5,8,5,6.5,0,0,0.625,1,6.25,Graduate
1,0,5,7,3,6.5,0,2,0.4286,5,8,3,6.0,0,2,0.375,4,6.25,Dropout
0,1,8,8,7,6.835714285714286,0,1,0.875,8,8,7,6.835714285714286,0,1,0.875,2,6.8357,Graduate
0,1,6,8,6,6.083333333333333,0,0,0.75,6,8,6,7.214285714285714,0,0,0.75,0,6.6488,Graduate
0,1,6,9,5,5.5,0,1,0.5556,6,12,0,0.0,0,6,0.0,7,2.75,Dropout
0,1,6,8,6,6.083333333333333,0,0,0.75,6,11,3,5.833333333333333,0,3,0.2727,3,5.9583,Dropout
0,1,6,9,5,5.5,0,1,0.5556,6,9,5,6.083333333333333,0,1,0.5556,2,5.7917,Graduate
0,1,6,10,6,5.857142857142857,1,0,0.6,6,15,6,5.1875,0,0,0.4,0,5.5223,Enrolled
1,0,5,10,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
1,1,10,25,5,6.1,0,5,0.2,9,18,8,6.11111111111111,0,1,0.4444,6,6.1056,Dropout
0,1,7,15,6,5.666666666666667,0,1,0.4,7,16,4,6.3,0,3,0.25,4,5.9833,Enrolled
0,1,7,7,7,7.421428571428571,0,0,1.0,8,9,8,7.527777777777778,0,0,0.8889,0,7.4746,Graduate
0,1,3,4,0,0.0,0,3,0.0,4,8,0,0.0,0,4,0.0,7,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,8,8,7,6.690714285714286,0,1,0.875,8,8,7,6.690714285714286,0,1,0.875,2,6.6907,Graduate
0,1,6,7,6,6.75,0,0,0.8571,6,6,6,6.5,0,0,1.0,0,6.625,Graduate
0,1,6,6,6,7.416666666666667,0,0,1.0,6,8,6,6.071428571428571,0,0,0.75,0,6.744,Graduate
0,1,6,6,6,7.75,0,0,1.0,6,7,6,6.785714285714286,0,0,0.8571,0,7.2679,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,6,6,6.833333333333333,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.7917,Graduate
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,5.666666666666667,0,0,1.0,0,5.875,Graduate
1,0,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,6,6,7.333333333333333,0,0,1.0,6,7,6,7.571428571428571,0,0,0.8571,0,7.4524,Graduate
0,0,5,6,5,5.3,0,0,0.8333,5,9,2,5.5,0,3,0.2222,3,5.4,Dropout
0,1,5,9,3,5.166666666666667,1,2,0.3333,5,8,3,6.5,0,2,0.375,4,5.8333,Enrolled
0,1,5,9,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,6,5,6.0,0,0,0.8333,5,6,5,6.166666666666667,0,0,0.8333,0,6.0833,Graduate
0,1,6,9,5,6.2,0,1,0.5556,6,10,3,5.333333333333333,0,3,0.3,4,5.7667,Dropout
1,0,5,5,0,0.0,0,5,0.0,5,9,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,6,5,6.4,0,1,0.8333,6,9,5,6.125,0,1,0.5556,2,6.2625,Enrolled
0,1,6,6,3,6.166666666666667,0,3,0.5,6,9,0,0.0,0,6,0.0,9,3.0833,Dropout
0,1,5,5,5,5.4,0,0,1.0,5,5,4,6.125,0,1,0.8,1,5.7625,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,0,6,11,3,7.166666666666667,0,3,0.2727,6,6,0,0.0,0,6,0.0,9,3.5833,Dropout
0,1,5,8,5,6.2,0,0,0.625,5,6,5,5.4,0,0,0.8333,0,5.8,Graduate
0,1,6,7,5,6.5,0,1,0.7143,6,7,6,6.428571428571429,0,0,0.8571,1,6.4643,Graduate
0,1,5,9,5,6.214285714285714,1,0,0.5556,5,7,5,5.9,0,0,0.7143,0,6.0571,Graduate
0,1,7,9,6,6.466666666666666,0,1,0.6667,7,7,6,6.858333333333334,0,1,0.8571,2,6.6625,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,5,9,4,6.125,0,1,0.4444,5,9,3,6.166666666666667,0,2,0.3333,3,6.1458,Dropout
0,0,5,6,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,8,8,8,6.443125,0,0,1.0,8,8,8,6.443125,0,0,1.0,0,6.4431,Graduate
1,0,5,5,0,0.0,0,5,0.0,4,4,0,0.0,0,4,0.0,9,0.0,Dropout
0,1,6,6,5,6.2,0,1,0.8333,6,7,6,6.333333333333333,0,0,0.8571,1,6.2667,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,11,4,6.375,0,2,0.3636,6,7,6,5.666666666666667,0,0,0.8571,2,6.0208,Graduate
0,1,6,12,1,5.5,0,5,0.0833,6,12,0,0.0,0,6,0.0,11,2.75,Enrolled
0,1,7,12,6,6.883333333333333,0,1,0.5,8,10,7,7.025714285714286,0,1,0.7,2,6.9545,Graduate
0,1,5,7,5,7.3,1,0,0.7143,5,5,5,7.1,0,0,1.0,0,7.2,Graduate
0,1,6,11,6,5.666666666666667,0,0,0.5455,6,12,3,5.666666666666667,0,3,0.25,3,5.6667,Enrolled
0,1,5,7,4,6.5,0,1,0.5714,5,9,5,7.416666666666667,3,0,0.5556,1,6.9583,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,8,5,6.5,0,1,0.625,6,7,6,6.5,0,0,0.8571,1,6.5,Graduate
0,1,6,6,6,6.083333333333333,0,0,1.0,6,8,4,6.375,0,2,0.5,2,6.2292,Graduate
0,1,5,7,5,6.142857142857143,0,0,0.7143,5,9,5,6.375,1,0,0.5556,0,6.2589,Graduate
0,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
