Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target,WarningScore,WarningLevel
0,1,7,8,6,6.496666666666667,0,2,0.75,8,9,8,0.0,0,1,0.8889,3,3.2483,Graduate,0.2809288,LOW
0,1,6,9,6,6.571428571428571,0,3,0.6667,6,9,6,0.0,0,3,0.6667,6,3.2857,Graduate,0.3944712,MEDIUM
0,1,10,14,10,7.318181818181818,0,4,0.7143,10,13,10,0.0,0,3,0.7692,7,3.6591,Graduate,0.4035016,MEDIUM
0,1,5,6,5,7.7,0,1,0.8333,5,5,5,0.0,0,0,1.0,1,3.85,Graduate,0.19093600000000002,LOW
0,1,6,8,6,6.375,0,2,0.75,6,10,6,0.0,0,4,0.6,6,3.1875,Graduate,0.4255,MEDIUM
0,1,6,7,6,8.5,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,4.25,Graduate,0.220864,LOW
0,1,6,10,3,5.833333333333333,0,7,0.3,6,8,5,0.0,0,3,0.625,10,2.9167,Graduate,0.5559992,HIGH
0,0,7,11,5,6.09,0,6,0.4545,7,11,4,0.0,0,7,0.3636,13,3.045,Dropout,0.6796519999999999,HIGH
0,1,6,9,5,5.8,0,4,0.5556,6,8,4,0.0,0,4,0.5,8,2.9,Enrolled,0.497072,MEDIUM
0,0,6,7,6,6.25,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.125,Graduate,0.30643200000000004,LOW
0,1,7,12,6,6.0,0,6,0.5,7,11,6,0.0,0,5,0.5455,11,3.0,Enrolled,0.54436,MEDIUM
0,0,5,8,2,5.5,0,6,0.25,5,5,1,0.0,0,4,0.2,10,2.75,Dropout,0.7080000000000001,HIGH
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,7,9,6,7.125,0,3,0.6667,8,11,8,0.0,0,3,0.7273,6,3.5625,Graduate,0.38298000000000004,MEDIUM
1,0,9,12,7,6.785714285714286,0,5,0.5833,9,14,4,0.0,0,10,0.2857,15,3.3929,Dropout,0.7085704,HIGH
0,0,8,19,5,6.083333333333333,0,14,0.2632,7,12,5,0.0,0,7,0.4167,21,3.0417,Dropout,0.6726072,HIGH
0,1,5,8,5,7.083333333333333,2,3,0.625,5,6,4,0.0,2,2,0.6667,5,3.5417,Graduate,0.3616632,MEDIUM
0,1,5,12,3,6.0,2,9,0.25,5,8,4,0.0,1,4,0.5,13,3.0,Graduate,0.568,HIGH
0,1,11,17,11,5.772727272727272,0,6,0.6471,9,13,8,0.0,0,5,0.6154,11,2.8864,Graduate,0.5360664,MEDIUM
0,1,5,6,4,5.125,0,2,0.6667,8,18,5,0.0,5,13,0.2778,15,2.5625,Dropout,0.64072,HIGH
0,1,11,12,11,6.0,0,1,0.9167,11,14,11,0.0,0,3,0.7857,4,3.0,Graduate,0.338008,MEDIUM
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,8,6,6.25,0,2,0.75,6,11,3,0.0,0,8,0.2727,10,3.125,Dropout,0.638644,HIGH
0,1,6,8,6,6.875,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.4375,Graduate,0.278932,LOW
0,1,6,13,2,5.25,0,11,0.1538,6,11,1,0.0,0,10,0.0909,21,2.625,Dropout,0.630004,HIGH
0,0,12,12,7,5.5,0,5,0.5833,5,5,5,0.0,0,0,1.0,5,2.75,Dropout,0.45733599999999996,MEDIUM
0,1,6,7,1,7.0,0,6,0.1429,6,6,0,0.0,0,6,0.0,12,3.5,Dropout,0.633148,HIGH
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,5,12,2,5.0,0,10,0.1667,5,11,4,0.0,0,7,0.3636,17,2.5,Enrolled,0.597576,HIGH
0,1,7,16,1,6.0,0,15,0.0625,7,13,0,0.0,1,13,0.0,28,3.0,Dropout,0.6355,HIGH
0,1,6,7,5,5.9,0,2,0.7143,6,6,6,0.0,0,0,1.0,2,2.95,Graduate,0.252056,LOW
0,1,5,5,5,6.5,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.25,Graduate,0.16200000000000003,LOW
0,1,5,5,5,6.9,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.45,Graduate,0.23387600000000003,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,17,18,17,6.694444444444445,0,1,0.9444,17,18,17,0.0,0,1,0.9444,2,3.3472,Graduate,0.2285632,LOW
0,1,7,9,7,6.192857142857143,0,2,0.7778,8,9,7,0.0,0,2,0.7778,4,3.0964,Enrolled,0.32123840000000004,LOW
0,1,5,5,5,7.4,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.7,Graduate,0.1512,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
1,0,6,10,6,7.166666666666667,0,4,0.6,6,9,6,0.0,0,3,0.6667,7,3.5833,Enrolled,0.5226647999999999,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,5,6,5,7.3,0,1,0.8333,5,5,5,0.0,0,0,1.0,1,3.65,Graduate,0.19573600000000002,LOW
0,1,6,6,6,7.0,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.5,Graduate,0.15600000000000003,LOW
0,1,7,14,1,6.5,0,13,0.0714,7,15,0,0.0,0,15,0.0,28,3.25,Dropout,0.630568,HIGH
0,1,6,8,6,5.75,0,2,0.75,6,8,6,0.0,0,2,0.75,4,2.875,Graduate,0.33099999999999996,LOW
0,1,5,7,5,7.2,0,2,0.7143,5,6,5,0.0,0,1,0.8333,3,3.6,Graduate,0.27979200000000004,LOW
0,1,8,8,7,5.7,0,1,0.875,8,8,7,0.0,0,1,0.875,2,2.85,Graduate,0.2516,LOW
1,0,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,7,6,6.357142857142857,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.1786,Graduate,0.2051456,LOW
0,1,6,6,6,6.333333333333333,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.1667,Graduate,0.2939992,LOW
0,0,5,7,3,5.833333333333333,0,4,0.4286,5,8,2,0.0,2,6,0.25,10,2.9167,Dropout,0.7114311999999999,HIGH
0,1,6,6,6,6.416666666666667,0,0,1.0,6,8,6,0.0,2,2,0.75,2,3.2083,Graduate,0.2930008,LOW
0,1,15,15,13,5.384615384615385,0,2,0.8667,14,15,12,0.0,0,3,0.8,5,2.6923,Dropout,0.3653888,MEDIUM
0,1,6,12,0,0.0,0,12,0.0,6,12,0,0.0,0,12,0.0,24,0.0,Dropout,0.7,HIGH
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,18,20,18,7.722222222222222,0,2,0.9,13,13,13,0.0,0,0,1.0,2,3.8611,Graduate,0.21533360000000001,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,0.4,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,5,6,4,6.5,0,2,0.6667,5,5,5,0.0,0,0,1.0,2,3.25,Graduate,0.24866400000000002,LOW
0,0,4,12,2,5.5,2,10,0.1667,5,9,3,0.0,0,6,0.3333,16,2.75,Dropout,0.6940000000000001,HIGH
0,1,7,8,6,6.566666666666666,0,2,0.75,8,12,7,0.0,0,5,0.5833,7,3.2833,Graduate,0.4578768,MEDIUM
0,1,12,12,12,6.458333333333333,0,0,1.0,11,16,11,0.0,0,5,0.6875,5,3.2292,Graduate,0.3999992,MEDIUM
0,1,7,7,4,5.75,0,3,0.5714,9,10,7,0.0,0,3,0.7,6,2.875,Graduate,0.40928800000000004,MEDIUM
0,1,6,11,4,6.125,0,7,0.3636,6,16,3,0.0,0,13,0.1875,20,3.0625,Dropout,0.617632,HIGH
0,1,5,5,4,6.875,0,1,0.8,5,5,4,0.0,0,1,0.8,2,3.4375,Graduate,0.2495,LOW
0,1,5,6,4,7.125,0,2,0.6667,5,6,5,0.0,0,1,0.8333,3,3.5625,Graduate,0.28450000000000003,LOW
0,0,6,6,6,5.75,0,0,1.0,6,10,4,0.0,0,6,0.4,6,2.875,Graduate,0.619,HIGH
0,1,5,7,1,6.5,0,6,0.1429,5,7,2,0.0,0,5,0.2857,11,3.25,Enrolled,0.587712,HIGH
0,1,6,13,3,6.166666666666667,0,10,0.2308,6,6,6,0.0,0,0,1.0,10,3.0833,Graduate,0.5275368,MEDIUM
0,1,5,10,5,6.5,0,5,0.5,5,10,5,0.0,0,5,0.5,10,3.25,Graduate,0.542,MEDIUM
0,1,5,8,4,6.5,0,4,0.5,5,10,4,0.0,2,6,0.4,10,3.25,Graduate,0.5700000000000001,HIGH
0,0,6,7,3,6.333333333333333,0,4,0.4286,6,10,5,0.0,0,5,0.5,9,3.1667,Dropout,0.6197112,HIGH
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,3,3,2,8.0,0,1,0.6667,3,3,1,0.0,0,2,0.3333,3,4.0,Dropout,0.3806800000000001,MEDIUM
0,1,8,8,7,6.021428571428572,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.0107,Graduate,0.2477432,LOW
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,12,2,5.833333333333333,0,10,0.1667,6,20,2,0.0,6,18,0.1,28,2.9167,Dropout,0.6220032000000001,HIGH
1,1,12,13,12,6.423076923076924,0,1,0.9231,11,13,11,0.0,0,2,0.8462,3,3.2115,Graduate,0.38676,MEDIUM
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,7,7,6,6.85,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.425,Graduate,0.240664,LOW
0,1,6,10,5,6.3,0,5,0.5,6,6,5,0.0,0,1,0.8333,6,3.15,Graduate,0.39773600000000003,MEDIUM
0,1,7,8,7,6.653125,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.3266,Graduate,0.20016160000000002,LOW
1,0,7,18,3,5.625,0,15,0.1667,7,7,0,0.0,0,7,0.0,22,2.8125,Dropout,0.7525040000000001,HIGH
0,1,5,9,0,0.0,0,9,0.0,5,8,2,0.0,2,6,0.25,15,0.0,Dropout,0.6799999999999999,HIGH
0,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,6,14,5,6.0,0,9,0.3571,6,12,5,0.0,0,7,0.4167,16,3.0,Enrolled,0.566096,HIGH
0,1,6,7,6,6.416666666666667,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.2083,Graduate,0.24586480000000002,LOW
1,0,6,7,5,6.0,0,2,0.7143,6,9,4,0.0,0,5,0.4444,7,3.0,Dropout,0.599284,HIGH
0,1,7,10,7,6.9025,0,3,0.7,8,8,8,0.0,0,0,1.0,3,3.4512,Graduate,0.2711712,LOW
0,1,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout,0.7,HIGH
0,1,7,7,7,6.857142857142857,0,0,1.0,8,11,8,0.0,0,3,0.7273,3,3.4286,Graduate,0.32406960000000007,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,2,2,2,6.25,0,0,1.0,7,0,0,0.0,0,0,0.0,0,3.125,Dropout,0.44500000000000006,MEDIUM
0,1,6,9,5,6.3,0,4,0.5556,10,16,8,0.0,1,8,0.5,12,3.15,Enrolled,0.551072,MEDIUM
0,1,5,9,4,6.875,0,5,0.4444,5,13,4,0.0,2,9,0.3077,14,3.4375,Graduate,0.584672,HIGH
1,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
1,1,5,11,2,5.75,0,9,0.1818,5,10,0,0.0,0,10,0.0,19,2.875,Dropout,0.7528159999999999,HIGH
0,1,5,5,5,5.6,0,0,1.0,5,11,4,0.0,0,7,0.3636,7,2.8,Enrolled,0.560992,HIGH
1,1,7,16,3,6.0,0,13,0.1875,8,10,3,0.0,0,7,0.3,20,3.0,Enrolled,0.689,HIGH
1,1,6,9,6,6.0,0,3,0.6667,6,12,3,0.0,0,9,0.25,12,3.0,Dropout,0.738004,HIGH
0,1,6,8,6,6.8125,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.4062,Graduate,0.2796832,LOW
0,1,5,6,5,7.4,1,1,0.8333,5,6,5,0.0,0,1,0.8333,2,3.7,Graduate,0.237872,LOW
0,1,6,8,5,6.5,0,3,0.625,6,8,5,0.0,0,3,0.625,6,3.25,Graduate,0.402,MEDIUM
0,1,5,8,4,6.0,0,4,0.5,5,8,4,0.0,2,4,0.5,8,3.0,Graduate,0.488,MEDIUM
0,1,6,6,6,7.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.5417,Graduate,0.1549992,LOW
0,1,6,6,6,6.833333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4167,Graduate,0.1579992,LOW
0,1,11,11,11,6.227272727272728,0,0,1.0,11,17,8,0.0,0,9,0.4706,9,3.1136,Graduate,0.5835056,HIGH
1,1,10,12,5,6.083333333333333,4,7,0.4167,8,8,0,0.0,2,8,0.0,15,3.0417,Dropout,0.7770031999999999,HIGH
0,1,5,8,5,5.4,0,3,0.625,5,9,4,0.0,2,5,0.4444,8,2.7,Graduate,0.525768,MEDIUM
0,1,6,8,6,6.166666666666667,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.0833,Graduate,0.2460008,LOW
0,1,8,8,8,6.558125,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.2791,Graduate,0.1613016,LOW
0,1,7,9,6,6.214285714285714,0,3,0.6667,8,8,8,0.0,0,0,1.0,3,3.1071,Graduate,0.28209359999999994,LOW
0,1,5,8,3,5.333333333333333,1,5,0.375,5,5,1,0.0,0,4,0.2,9,2.6667,Dropout,0.5949992000000001,HIGH
0,1,5,6,5,5.8,0,1,0.8333,5,6,4,0.0,0,2,0.6667,3,2.9,Graduate,0.33372,LOW
0,1,6,8,6,7.0,0,2,0.75,6,9,5,0.0,0,4,0.5556,6,3.5,Graduate,0.43043200000000004,MEDIUM
1,0,6,6,2,8.0,0,4,0.3333,7,7,2,0.0,0,5,0.2857,9,4.0,Dropout,0.634,HIGH
0,1,6,12,0,0.0,0,12,0.0,6,12,0,0.0,0,12,0.0,24,0.0,Dropout,0.7,HIGH
0,1,6,10,4,5.625,0,6,0.4,6,11,5,0.0,0,6,0.4545,12,2.8125,Enrolled,0.56414,HIGH
0,1,5,5,5,6.5,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.25,Graduate,0.23867600000000005,LOW
0,1,5,7,0,0.0,0,7,0.0,5,7,0,0.0,0,7,0.0,14,0.0,Dropout,0.7,HIGH
0,1,6,7,6,7.357142857142857,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.6786,Graduate,0.1931456,LOW
0,1,6,7,6,7.083333333333333,0,1,0.8571,6,10,4,0.0,0,6,0.4,7,3.5417,Graduate,0.5158512,MEDIUM
0,1,5,10,3,5.833333333333333,0,7,0.3,5,8,4,0.0,0,4,0.5,11,2.9167,Dropout,0.5659992,HIGH
0,1,6,7,6,6.785714285714286,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.3929,Graduate,0.2000024,LOW
0,1,7,7,7,6.847142857142857,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.4236,Graduate,0.21894160000000001,LOW
1,1,7,7,7,6.657142857142858,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3286,Graduate,0.26011360000000006,LOW
0,1,6,17,3,5.666666666666667,3,14,0.1765,6,14,3,0.0,0,11,0.2143,25,2.8333,Enrolled,0.6007368,HIGH
0,0,6,9,5,6.5,0,4,0.5556,6,7,6,0.0,0,1,0.8571,5,3.25,Graduate,0.45898400000000006,MEDIUM
0,1,7,7,7,6.892857142857143,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4464,Graduate,0.1572864,LOW
0,1,6,6,6,6.25,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.125,Enrolled,0.295,LOW
0,1,6,11,5,5.5,0,6,0.4545,6,9,5,0.0,0,4,0.5556,10,2.75,Graduate,0.553192,MEDIUM
1,0,6,14,3,6.166666666666667,0,11,0.2143,6,16,0,0.0,0,16,0.0,27,3.0833,Dropout,0.7517168000000001,HIGH
1,1,6,11,5,6.8125,0,6,0.4545,6,9,4,0.0,0,5,0.4444,11,3.4062,Dropout,0.6483592,HIGH
0,1,8,8,7,7.365714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.6829,Graduate,0.2316104,LOW
0,1,6,11,4,6.125,0,7,0.3636,6,11,3,0.0,0,8,0.2727,15,3.0625,Enrolled,0.593776,HIGH
0,1,6,7,6,6.142857142857143,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.0714,Graduate,0.24915040000000005,LOW
1,1,6,9,5,5.7,0,4,0.5556,6,9,3,0.0,0,6,0.3333,10,2.85,Enrolled,0.704948,HIGH
0,1,5,5,5,6.9,0,0,1.0,5,7,5,0.0,0,2,0.7143,2,3.45,Graduate,0.297196,LOW
0,1,5,7,5,5.4,0,2,0.7143,5,9,3,0.0,0,6,0.3333,8,2.7,Enrolled,0.567592,HIGH
0,1,7,10,6,6.5,0,4,0.6,7,7,7,0.0,0,0,1.0,4,3.25,Graduate,0.314,LOW
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,8,9,8,6.44375,1,1,0.8889,8,9,8,0.0,1,1,0.8889,2,3.2219,Graduate,0.2404504,LOW
0,1,6,6,6,5.833333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.9167,Enrolled,0.16999920000000002,LOW
0,1,7,8,6,5.916666666666667,0,2,0.75,7,8,6,0.0,0,2,0.75,4,2.9583,Enrolled,0.3290008,LOW
0,1,8,8,7,7.467857142857142,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.7339,Graduate,0.2303864,LOW
0,1,5,9,3,5.333333333333333,0,6,0.3333,5,13,2,0.0,0,11,0.1538,17,2.6667,Enrolled,0.6329312,HIGH
0,1,5,6,5,6.0,0,1,0.8333,5,8,3,0.0,0,5,0.375,6,3.0,Enrolled,0.502996,MEDIUM
0,1,7,7,6,6.508333333333333,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.2542,Enrolled,0.24476320000000001,LOW
0,1,14,14,14,7.0,0,0,1.0,13,13,13,0.0,0,0,1.0,0,3.5,Graduate,0.15600000000000003,LOW
0,1,6,18,3,6.0,0,15,0.1667,6,17,3,0.0,0,14,0.1765,29,3.0,Enrolled,0.600544,HIGH
0,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,6,7,6,6.428571428571429,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.2143,Graduate,0.20428880000000002,LOW
0,1,6,9,4,6.5,0,5,0.4444,6,13,4,0.0,0,9,0.3077,14,3.25,Graduate,0.589172,HIGH
0,1,6,8,6,6.333333333333333,0,2,0.75,6,10,5,0.0,0,5,0.5,7,3.1667,Graduate,0.4839992,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,6,12,5,6.3,0,7,0.4167,6,11,6,0.0,0,5,0.5455,12,3.15,Graduate,0.547424,MEDIUM
0,1,5,7,5,6.0,0,2,0.7143,5,7,4,0.0,0,3,0.5714,5,3.0,Graduate,0.40372399999999997,MEDIUM
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4583,Graduate,0.15700080000000002,LOW
0,1,6,6,6,5.75,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,2.875,Graduate,0.241012,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,6,6,7.0,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.5,Graduate,0.28600000000000003,LOW
1,1,8,9,8,7.20125,1,1,0.8889,8,9,8,0.0,1,1,0.8889,2,3.6006,Graduate,0.33136160000000003,LOW
0,0,6,12,0,0.0,0,12,0.0,6,0,0,0.0,0,0,0.0,12,0.0,Dropout,0.7999999999999999,HIGH
1,1,5,10,2,5.75,0,8,0.2,5,8,3,0.0,0,5,0.375,13,2.875,Enrolled,0.6849999999999999,HIGH
0,1,6,8,4,7.2,0,4,0.5,6,6,5,0.0,0,1,0.8333,5,3.6,Graduate,0.35693600000000003,MEDIUM
0,1,6,6,6,6.333333333333333,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.1667,Graduate,0.23401120000000003,LOW
1,1,5,13,2,6.25,2,11,0.1538,5,8,3,0.0,0,5,0.375,16,3.125,Dropout,0.682696,HIGH
0,1,6,8,6,6.857142857142857,0,2,0.75,6,7,5,0.0,0,2,0.7143,4,3.4286,Dropout,0.3277096,LOW
0,1,12,18,8,6.125,0,10,0.4444,12,27,8,0.0,0,19,0.2963,29,3.0625,Enrolled,0.596864,HIGH
1,0,13,13,13,5.961538461538462,0,0,1.0,12,12,12,0.0,0,0,1.0,0,2.9808,Dropout,0.2684608,LOW
0,1,6,9,5,5.7,0,4,0.5556,6,8,5,0.0,0,3,0.625,7,2.85,Graduate,0.447152,MEDIUM
0,1,6,9,4,6.5,0,5,0.4444,6,9,4,0.0,0,5,0.4444,10,3.25,Dropout,0.550896,MEDIUM
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4583,Graduate,0.15700080000000002,LOW
0,1,5,7,5,6.7,0,2,0.7143,5,7,4,0.0,0,3,0.5714,5,3.35,Dropout,0.395324,MEDIUM
0,1,6,6,6,6.333333333333333,0,0,1.0,6,7,5,0.0,0,2,0.7143,2,3.1667,Enrolled,0.3039952,LOW
0,1,6,12,4,6.4,0,8,0.3333,6,17,0,0.0,0,17,0.0,25,3.2,Dropout,0.6631959999999999,HIGH
0,1,6,11,6,6.666666666666667,0,5,0.5455,6,10,6,0.0,0,4,0.6,9,3.3333,Enrolled,0.49836080000000005,MEDIUM
0,1,7,13,5,6.37,0,8,0.3846,8,12,6,0.0,0,6,0.5,14,3.185,Dropout,0.552792,MEDIUM
0,1,6,8,5,6.75,0,3,0.625,6,6,6,0.0,0,0,1.0,3,3.375,Graduate,0.279,LOW
0,1,5,8,5,7.0,0,3,0.625,5,6,5,0.0,0,1,0.8333,4,3.5,Graduate,0.319336,LOW
0,1,5,7,4,5.25,0,3,0.5714,5,7,5,0.0,0,2,0.7143,5,2.625,Graduate,0.38414400000000004,MEDIUM
0,1,5,5,5,5.7,0,0,1.0,5,7,5,0.0,0,2,0.7143,2,2.85,Graduate,0.311596,LOW
0,1,8,8,8,6.880625,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4403,Graduate,0.15743279999999998,LOW
0,1,7,9,6,6.485833333333335,0,3,0.6667,8,9,7,0.0,0,2,0.7778,5,3.2429,Graduate,0.3566104,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,6,6,6,7.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.625,Graduate,0.153,LOW
0,1,5,8,5,5.5,0,3,0.625,5,6,5,0.0,1,1,0.8333,4,2.75,Graduate,0.337336,MEDIUM
1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
1,1,5,7,0,0.0,0,7,0.0,5,5,0,0.0,0,5,0.0,12,0.0,Enrolled,0.7999999999999999,HIGH
0,1,7,11,7,6.3125,0,4,0.6364,8,11,8,0.0,0,3,0.7273,7,3.1562,Graduate,0.4251552,MEDIUM
0,1,6,7,6,6.428571428571429,0,1,0.8571,6,10,4,0.0,0,6,0.4,7,3.2143,Graduate,0.5237088000000001,MEDIUM
0,1,5,12,3,5.833333333333333,0,9,0.25,5,10,3,0.0,0,7,0.3,16,2.9167,Enrolled,0.5859992,HIGH
0,1,8,10,6,6.533333333333334,0,4,0.6,8,10,6,0.0,0,4,0.6,8,3.2667,Dropout,0.4655992,MEDIUM
0,1,6,11,4,6.375,0,7,0.3636,6,19,1,0.0,0,18,0.0526,25,3.1875,Enrolled,0.6524040000000001,HIGH
0,1,7,8,5,6.1,0,3,0.625,9,10,7,0.0,1,3,0.7,6,3.05,Dropout,0.40080000000000005,MEDIUM
1,1,5,12,1,5.0,0,11,0.0833,5,11,1,0.0,0,10,0.0909,21,2.5,Enrolled,0.7260639999999999,HIGH
0,1,5,8,3,6.166666666666667,0,5,0.375,5,7,4,0.0,0,3,0.5714,8,3.0833,Graduate,0.4902888,MEDIUM
0,1,5,8,2,5.25,0,6,0.25,5,11,3,0.0,0,8,0.2727,14,2.625,Enrolled,0.5951839999999999,HIGH
0,1,6,6,0,0.0,0,6,0.0,6,0,0,0.0,0,0,0.0,6,0.0,Dropout,0.5800000000000001,HIGH
1,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
1,0,5,15,2,6.625,0,13,0.1333,5,12,3,0.0,3,9,0.25,22,3.3125,Dropout,0.689836,HIGH
0,1,6,11,4,6.125,0,7,0.3636,6,10,4,0.0,0,6,0.4,13,3.0625,Dropout,0.565412,HIGH
0,1,5,10,4,5.4,0,6,0.4,5,10,4,0.0,0,6,0.4,12,2.7,Enrolled,0.5711999999999999,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,6,8,6,6.714285714285714,1,2,0.75,6,12,4,0.0,0,8,0.3333,10,3.3571,Enrolled,0.6161056,HIGH
0,0,6,10,6,6.333333333333333,0,4,0.6,6,6,2,0.0,0,4,0.3333,8,3.1667,Dropout,0.6426751999999999,HIGH
0,1,6,12,3,6.333333333333333,0,9,0.25,6,14,0,0.0,1,14,0.0,23,3.1667,Dropout,0.6539992000000001,HIGH
0,1,5,10,2,7.0,0,8,0.2,5,7,3,0.0,1,4,0.4286,12,3.5,Enrolled,0.565712,HIGH
0,1,10,15,9,5.777777777777778,0,6,0.6,11,17,10,0.0,0,7,0.5882,13,2.8889,Enrolled,0.5379704000000001,MEDIUM
